ID,VideoID,Title,YouTuber,Link,Duration,Train / Val,Mini / Full Set,Nation or Area (Inferred by GPT),"State, Province, or City (Inferred by GPT and refined by human)",Discarded Length at the Begininning (second),Discarded Length at the Ending (second)
623,IpEpTWIDL4Q,Singapore 4K - Driving Downtown - Morning Drive,J Utah,https://www.youtube.com/watch?v=IpEpTWIDL4Q,1:09:20,Train,Mini,Singapore,Singapore,90,30
624,IpMKWr7h5EA,Sedona Scenic Drive | Red Rock Scenic Byway (SR 179) | Arizona USA [4K UHD 60],Road Therapy,https://www.youtube.com/watch?v=IpMKWr7h5EA,22:54,Train,Full,United States of America,Arizona,90,60
625,IpzZAsm0u18,Mumbai 4K - 6AM Crowds - Driving Downtown,J Utah,https://www.youtube.com/watch?v=IpzZAsm0u18,26:50,Train,Full,India,Maharashtra,90,30
626,IqsLUA7sdr8,North Carolina into South Carolina on Interstate 95: Fayetteville to Florence drive in 4K,takemytripdotcom,https://www.youtube.com/watch?v=IqsLUA7sdr8,1:25:06,Train,Full,United States of America,North Carolina,90,60
627,IraXcDooC-8,Driving Downtown - Houston 4K - USA,J Utah,https://www.youtube.com/watch?v=IraXcDooC-8,48:02,Train,Full,United States of America,Texas,90,30
628,IshvrprvSWM,"Driving in Shenzhen, China, 4K HDR | Shenzhen Driving Tour.",Driving in China,https://www.youtube.com/watch?v=IshvrprvSWM,25:05,Train,Full,China,Guangdong,180,60
629,IsrCz9NSbh4,[4K] Driving Though Long Beach California - Ocean Blvd - Belmont Shore,In Motion Travel Tours,https://www.youtube.com/watch?v=IsrCz9NSbh4,17:51,Train,Full,United States of America,California,90,60
630,Itond3lWhjs,Driving Downtown - Fort Lauderdales Main Street 4K - USA,J Utah,https://www.youtube.com/watch?v=Itond3lWhjs,10:09,Train,Full,United States of America,Florida,90,30
631,IuRv7ubwnf0,Interstate 15 through the Arizona Strip: Mesquite Nevada to St. George Utah in 4K HD Real-Time Drive,takemytripdotcom,https://www.youtube.com/watch?v=IuRv7ubwnf0,42:21,Train,Full,United States of America,Nevada,90,60
632,IvpKF2I0Xmw,皖浙天路驾车之旅-中国东部的三大盘山公路之一-4K HDR,中国街景 Chinese Street View,https://www.youtube.com/watch?v=IvpKF2I0Xmw,1:28:49,Train,Full,China,"Anhui, Zhejiang",90,60
633,Ix2ZKjkuc3o,Jackson Downtown Driving Tour Capital of Mississippi 4K,City Driving Tour,https://www.youtube.com/watch?v=Ix2ZKjkuc3o,25:18,Train,Full,United States of America,Mississippi,90,30
635,IzeYywIxaRU,"Driving in Columbus, Ohio 4K - High Street Columbus (Short North & Old North Columbus)",Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=IzeYywIxaRU,49:08,Train,Full,United States of America,Ohio,90,60
636,IzroMTpV980,"Cleveland 4K - Driving towards Downtown Cleveland, Ohio - USA",Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=IzroMTpV980,6:36,Train,Full,United States of America,Ohio,90,60
637,J0zhd268eVk,Beverly Hills 4K - Los Angeles USA,J Utah,https://www.youtube.com/watch?v=J0zhd268eVk,9:47,Train,Full,United States of America,California,90,30
638,J45c3tdlgx8,4K Driving in Downtown Philadelphia at Night - Pennsylvania - USA - 2022,USA Thrill,https://www.youtube.com/watch?v=J45c3tdlgx8,28:07,Train,Full,United States of America,Pennsylvania,90,30
639,J5m_AOunP_Q,河南省许昌市驾车之旅-中国的历史文化名城,中国街景 Chinese Street View,https://www.youtube.com/watch?v=J5m_AOunP_Q,1:14:59,Train,Full,China,Henan,90,60
640,J7LDm95K-hM,Atlanta GA - 4K HDR - Relaxing Ride Driving Downtown After Dark,The Traveler : Relaxing Videos,https://www.youtube.com/watch?v=J7LDm95K-hM,1:03:55,Train,Full,United States of America,Georgia,90,30
641,J9duJx7O8XM,"Dickinson to the Enchanted Highway, a 4K drive through North Dakota on Interstate 94",takemytripdotcom,https://www.youtube.com/watch?v=J9duJx7O8XM,20:43,Train,Full,United States of America,North Dakota,90,60
642,JA1RNrOjaWI,"[Full Version] LOS ANGELES - Driving California Wilshire Boulevard, Beverly Hills, Santa Monica, 4K",THE TABLE,https://www.youtube.com/watch?v=JA1RNrOjaWI,1:32:04,Train,Full,United States of America,California,90,60
643,JC2E4wUOgGg,Raleigh NC - 4K HDR - Relaxing Ride Driving Downtown After Dark,The Traveler : Relaxing Videos,https://www.youtube.com/watch?v=JC2E4wUOgGg,52:50,Train,Full,United States of America,North Carolina,90,30
644,JCXH_WyC8A4,Skyscraper Sunset - Mexico City 4K - Driving Downtown,J Utah,https://www.youtube.com/watch?v=JCXH_WyC8A4,47:40,Train,Full,Mexico,Mexico,90,30
645,JDlPZe442OU,"Driving Venice to West Hollywood, California",omw,https://www.youtube.com/watch?v=JDlPZe442OU,53:50,Train,Full,United States of America,California,90,60
646,JFAlLUX-Osw,"Mallorca, Spain | 4K Scenic Drive",The Driving Channel,https://www.youtube.com/watch?v=JFAlLUX-Osw,24:50,Train,Full,Spain,Mallorca,90,60
647,JFOZOXkfrv4,[4K] Beverly Hills - Rodeo Drive Golden Triangle Beverly Hills Hotel The Flats Los Angeles CA,omw,https://www.youtube.com/watch?v=JFOZOXkfrv4,45:00,Train,Full,United States of America,California,90,30
648,JG6wGPpt5EY,Driving Downtown - Los Angeles Melrose Avenue 4K - USA,J Utah,https://www.youtube.com/watch?v=JG6wGPpt5EY,11:14,Train,Full,United States of America,California,90,30
649,JH50f5A3lNM,New York City 4K - Elite Upper East Side - Driving Downtown USA,J Utah,https://www.youtube.com/watch?v=JH50f5A3lNM,28:10,Train,Full,United States of America,New York,90,30
650,JK7eWZigRzs,Los Angeles 4K - Hills of Los Angeles - Driving Downtown USA,J Utah,https://www.youtube.com/watch?v=JK7eWZigRzs,29:10,Train,Full,United States of America,California,90,30
651,JNSD5eVs69g,St Petersburg Florida - 4K HDR - Relaxing Ride Driving Downtown After Dark,The Traveler : Relaxing Videos,https://www.youtube.com/watch?v=JNSD5eVs69g,44:28,Train,Full,United States of America,Florida,90,30
652,JYhtDvRYsEA,"Driving in Winnetka, Illinois 4K - The ""Home Alone"" Movie House Neighborhood 4K",Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=JYhtDvRYsEA,11:00,Train,Full,United States of America,Illinois,90,60
653,JaLhmuzNmms,American West - Wyoming 4K - Scenic Drive,J Utah,https://www.youtube.com/watch?v=JaLhmuzNmms,1:19:04,Train,Full,United States of America,Wyoming,90,30
654,JaVNTpuewUw,山西陵川县红豆杉大峡谷驾车之旅-4K HDR,中国街景 Chinese Street View,https://www.youtube.com/watch?v=JaVNTpuewUw,32:35,Train,Full,China,Shanxi,90,60
655,JctceOPeBsI,"Bozeman to Livingston, Montana on Interstate 90 - Real-time 4K Scenic Drive",takemytripdotcom,https://www.youtube.com/watch?v=JctceOPeBsI,32:47,Train,Full,United States of America,Montana,90,60
656,JhQF8VO-e8o,"[Full Version] San Francisco, San Jose & Salinas, Driving Downtown, 101 Bayshore Freeway, California",THE TABLE,https://www.youtube.com/watch?v=JhQF8VO-e8o,5:16:50,Train,Full,United States of America,California,90,60
657,JiSvwrpUfeM,Driving from Hells Kitchen Manhattan to Newark Liberty International Airport,NYC Taxi Driver,https://www.youtube.com/watch?v=JiSvwrpUfeM,1:30:43,Train,Full,United States of America,New York,90,60
658,Jjd-uLsHQ58,Driving Downtown 4K - Baltimores Harbor District - USA,J Utah,https://www.youtube.com/watch?v=Jjd-uLsHQ58,7:31,Train,Full,United States of America,Maryland,90,30
659,JjeHK9xf388,"Driving in Shenzhen, China, 4K HDR | Relaxing driving in Shenzhen.",Driving in China,https://www.youtube.com/watch?v=JjeHK9xf388,50:08,Train,Full,China,Guangdong,180,60
660,JjqRxVV5X7Q,England 4K - Scenic Drive - Jurassic Coast.,J Utah,https://www.youtube.com/watch?v=JjqRxVV5X7Q,58:55,Train,Full,United Kingdom,N/A,90,30
661,JkMMEKbvCzc,Memphis driving tour downtown Memphis Tennessee 4K,City Driving Tour,https://www.youtube.com/watch?v=JkMMEKbvCzc,35:42,Train,Full,United States of America,Tennessee,90,30
662,Jkts4-XI7rc,宜昌驾车之旅-这里的城建太好了，不愧是座富裕的城市-4K HDR,中国街景 Chinese Street View,https://www.youtube.com/watch?v=Jkts4-XI7rc,1:10:34,Train,Full,China,Hubei,90,60
663,Jlh6whXXV-o,"Cincinnati 4K - Driving in Downtown Cincinnati, Ohio - The Queen City - USA",Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=Jlh6whXXV-o,13:07,Train,Full,United States of America,Ohio,90,60
664,JsUCoJz8b7Q,"Wuhan is the city with the largest number of college students in the world, driving tour in Wuhan",Driving in China,https://www.youtube.com/watch?v=JsUCoJz8b7Q,28:45,Train,Full,China,Hubei,180,60
665,Js_P2R7SQiw,[4K] LOS ANGELES🇺🇸 Driving Tour | UNIVERSAL STUDIOS | BURBANK AIRPORT | HOLLYWOOD | California,MC75,https://www.youtube.com/watch?v=Js_P2R7SQiw,36:01,Train,Full,United States of America,California,90,60
666,JtBSsrMX_v8,[4K] Driving from Hollywood Blvd to Hollywood Sign in Los Angeles California USA,Wind Walk Travel Videos ?,https://www.youtube.com/watch?v=JtBSsrMX_v8,37:44,Train,Full,United States of America,California,90,30
667,JthlNddwOf0,[4K] LOS ANGELES🇺🇸 Night Drive - Glendale | Pasadena | Colorado Blvd | California,MC75,https://www.youtube.com/watch?v=JthlNddwOf0,33:26,Train,Full,United States of America,California,90,60
668,JuN8CloYPBw,Driving Downtown - New Orleans Bourbon Street 4K - USA,J Utah,https://www.youtube.com/watch?v=JuN8CloYPBw,7:57,Train,Full,United States of America,Louisiana,90,30
669,JuOF_0sOPdw,Istanbul night drive from üsküdar to Kuzguncuk-4k Istanbul Guide 2019,Gezeyenti,https://www.youtube.com/watch?v=JuOF_0sOPdw,8:50,Train,Full,Turkey,Istanbul,90,30
670,JwsKTbI6t4U,"Beautiful Arizona 188 Apache Trail from Roosevelt Dam to Miami, AZ & US 60 - Dashcam Scenic Drive",takemytripdotcom,https://www.youtube.com/watch?v=JwsKTbI6t4U,41:23,Train,Full,United States of America,Arizona,90,60
671,K-TdysYKvDw,4K DRIVE Quebrada de las Conchas CAFAYATE Salta ARGENTINA,4K DRIVE,https://www.youtube.com/watch?v=K-TdysYKvDw,56:04,Train,Full,Argentina,Salta,90,60
672,K-d9252RNDU,"Driving in Schaumburg, Illinois 4K Street Tour - Just One Big Shopping District",Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=K-d9252RNDU,13:28,Train,Full,United States of America,Illinois,90,60
673,K2zWOXgm2Z0,[4K] Laguna Beach Newport Beach Huntington Beach to Long Beach Pacific Coast Highway Route 1 CA,omw,https://www.youtube.com/watch?v=K2zWOXgm2Z0,1:25:44,Train,Full,United States of America,California,90,30
674,K6j9ktMBNBA,Driving Downtown - Atlanta - USA,J Utah,https://www.youtube.com/watch?v=K6j9ktMBNBA,53:20,Train,Full,United States of America,Georgia,90,30
675,K830yXMiFkY,Tokyo 4K - Skyscraper District - Morning Drive - Shinjuku,J Utah,https://www.youtube.com/watch?v=K830yXMiFkY,31:38,Train,Full,Japan,Tokyo,90,30
676,KCPpnNRgOg8,Driving Downtown - Torontos Money Street 4K - Canada,J Utah,https://www.youtube.com/watch?v=KCPpnNRgOg8,7:08,Train,Full,Canada,Toronto,90,30
677,KCrchoAjZWo,[4K] West Hollywood to Santa Monica California ASMR Drive,omw,https://www.youtube.com/watch?v=KCrchoAjZWo,1:07:16,Train,Full,United States of America,California,90,30
678,KCxAWLPOXBo,Driving Downtown - Brooklyn 4K - USA,J Utah,https://www.youtube.com/watch?v=KCxAWLPOXBo,30:02,Train,Full,United States of America,New York,90,30
679,KDrVpkbwcbg,Florida Keys 4K - Tropical Islands - Scenic Drive,J Utah,https://www.youtube.com/watch?v=KDrVpkbwcbg,1:36:27,Train,Full,United States of America,Florida,90,30
680,KFbFrqSonYE,"Driving the backroads north of Charlotte, NC: Concord, Enochville, Cleveland scenic rural 4K drive",takemytripdotcom,https://www.youtube.com/watch?v=KFbFrqSonYE,35:50,Train,Full,United States of America,North Carolina,90,60
681,KGAIumGxQeY,Seoul 4K - Driving Downtown - Skyscraper Sunset,J Utah,https://www.youtube.com/watch?v=KGAIumGxQeY,47:40,Train,Full,Republic of Korea,Seoul,90,30
682,KGtz_S1j8-U,"Montana's Interstate 90 Westbound: Big Timber, MT to US 89 - 4k Drive",takemytripdotcom,https://www.youtube.com/watch?v=KGtz_S1j8-U,28:01,Train,Full,United States of America,Montana,90,60
683,KIFzAGljfCg,Driving from Midtown Atlanta to Buckhead 4K Street Tour,Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=KIFzAGljfCg,15:17,Train,Full,United States of America,Georgia,90,60
684,KIVBgNuxrOk,"Piedmont Triad, North Carolina - Interstate 74 - 4K Highway Tour",Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=KIVBgNuxrOk,10:04,Train,Full,United States of America,North Carolina,90,60
685,KKeVvM_VtwM,Rio De Janeiro 4K - 2AM Airport Drive - Brazil,J Utah,https://www.youtube.com/watch?v=KKeVvM_VtwM,35:17,Train,Full,Brazil,Rio De Janeiro,90,30
686,KL-5eS0RVhc,"A driving tour through Lexington, Staunton, and Verona, Virginia in 4K",takemytripdotcom,https://www.youtube.com/watch?v=KL-5eS0RVhc,45:43,Train,Full,United States of America,Virginia,90,60
687,KRr1m8J1ZlY,"Mishawaka & South Bend, Indiana 4K Street Tour - Both Downtowns & Near University of Notre Dame",Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=KRr1m8J1ZlY,25:04,Train,Full,United States of America,Indiana,90,60
688,KTjGzYrQe6M,"The drive to historic Virginia City, Nevada, from the capitol at Carson City - 4K scenic route",takemytripdotcom,https://www.youtube.com/watch?v=KTjGzYrQe6M,27:00,Train,Full,United States of America,Nevada,90,60
689,KVjbYxrgOk8,"Interstate 95 drive through Georgia: From South Carolina to Brunswick, in 4K",takemytripdotcom,https://www.youtube.com/watch?v=KVjbYxrgOk8,1:01:14,Train,Full,United States of America,Georgia,90,60
690,KWciBlhQjRA,Driving Las Vegas 4K HDR - The Strip to the Hoover Dam - USA.,J Utah,https://www.youtube.com/watch?v=KWciBlhQjRA,1:16:10,Train,Full,United States of America,Nevada,90,30
691,KZ04zgleZtU,"A drive under the Continental Divide: Eisenhower Tunnel on I-70, Colorado Rockies in the Fall, in 4K",takemytripdotcom,https://www.youtube.com/watch?v=KZ04zgleZtU,27:35,Train,Full,United States of America,Colorado,90,60
692,KZOodKJkTIw,4K DRIVE Buenos Aires ARGENTINA 4K video Cabildo Avenue BA,4K DRIVE,https://www.youtube.com/watch?v=KZOodKJkTIw,22:26,Train,Full,Argentina,Buenos Aires,90,60
693,KZWjaVOUOSU,Driving Through Swiss Alps Switzerland Drive with Ambient Sounds Interlaken Drive [4K HDR].,Planet Drive,https://www.youtube.com/watch?v=KZWjaVOUOSU,45:19,Train,Full,Switzerland,Interlaken,90,30
694,K_7XEBJ_0pY,"Columbus, Ohio 4K Street Tour - Driving Early Morning Downtown - Including Short North, High Street",Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=K_7XEBJ_0pY,21:58,Train,Full,United States of America,Ohio,90,60
695,KdlebhqIbcc,Driving in 4k - Toronto and GTA - Avenue Road,FavesStreaming,https://www.youtube.com/watch?v=KdlebhqIbcc,39:20,Train,Full,Canada,Ontario,90,30
696,Ke2FOYPJXrM,从石家庄开车到太原-中国G5京昆高速公路-4K HDR,中国街景 Chinese Street View,https://www.youtube.com/watch?v=Ke2FOYPJXrM,2:04:53,Train,Full,China,"Hebei, Shanxi",90,60
697,KhC4YRnKgtY,Car Drive 4K - Appenzellerland Switzerland (Bangs - Oberriet - Weissbad - Wasserauen) Car Sound only,Relaqs Relaxation,https://www.youtube.com/watch?v=KhC4YRnKgtY,37:38,Train,Full,Switzerland,"Bangs, Oberriet, Weissbad, Wasserauen",90,60
698,Kjig5qxVIz0,驾车游览苏州，在中国，很难找到第二个如此古朴典雅，刚柔并济的城市｜4K,Memery World 中国记忆,https://www.youtube.com/watch?v=Kjig5qxVIz0,1:04:14,Train,Full,China,Jiangsu,180,30
699,KkWE2rS-a8c,Millionaires Row 4K - New York City Drive,J Utah,https://www.youtube.com/watch?v=KkWE2rS-a8c,18:20,Train,Full,United States of America,New York,90,30
700,KoBCt29pqYs,Driving Downtown - Historic Core 4K - Los Angeles USA,J Utah,https://www.youtube.com/watch?v=KoBCt29pqYs,10:20,Train,Full,United States of America,California,90,30
701,KoFQaOOKl4w,4K DRIVE Amazing Avenue BUENOS AIRES vlog ARGENTINA 4k video,4K DRIVE,https://www.youtube.com/watch?v=KoFQaOOKl4w,19:50,Train,Full,Argentina,Buenos Aires,90,60
702,KsOAUKey1bE,4K DRIVE PIRIAPOLIS Maldonado Uruguay 4k video GoPro Hero 9,4K DRIVE,https://www.youtube.com/watch?v=KsOAUKey1bE,13:51,Train,Full,Uruguay,Maldonado,90,60
703,Ktpcfefy5Ww,"Exploring Montana near Bozeman: Norris, Harrison, Pony, MT: US 287, dirt roads 4K drive",takemytripdotcom,https://www.youtube.com/watch?v=Ktpcfefy5Ww,52:36,Train,Full,United States of America,Montana,90,60
704,L026DA3DQbA,"Driving in Shenzhen, China, Freeway Infrastructure Madness | 4K HDR",Driving in China,https://www.youtube.com/watch?v=L026DA3DQbA,21:05,Train,Full,China,Guangdong,180,60
705,L4OI3e4hOgQ,[4K] West Hollywood - Norma Triangle Santa Monica Blvd San Vicente Robertson Sunday Funday WeHo,omw,https://www.youtube.com/watch?v=L4OI3e4hOgQ,15:49,Train,Full,United States of America,California,90,30
706,L5Lp9d5_auQ,4Kdrive東京 118km 2021年8月,guruguru,https://www.youtube.com/watch?v=L5Lp9d5_auQ,37:29,Train,Full,Japan,Tokyo,90,30
707,L5kofGDGg0k,Driving Downtown 4K - Bostons Financial District - USA,J Utah,https://www.youtube.com/watch?v=L5kofGDGg0k,10:52,Train,Full,United States of America,Massachusetts,90,30
708,L7t7-M678ug,4K DRIVE in TUCUMAN Argentina Driving vlog 2022,4K DRIVE,https://www.youtube.com/watch?v=L7t7-M678ug,53:25,Train,Full,Argentina,Tucumán,90,60
709,L7zcZwGcAfQ,4K DRIVE Buenos Aires ARGENTINA 4K video GoPro Hero 9 TRAVEL,4K DRIVE,https://www.youtube.com/watch?v=L7zcZwGcAfQ,10:07,Train,Full,Argentina,Buenos Aires,90,60
710,L9QbheB9cjU,[4K] Driving through Huntington Beach California via Pacific Coast Hightway,In Motion Travel Tours,https://www.youtube.com/watch?v=L9QbheB9cjU,26:08,Train,Full,United States of America,California,90,60
711,LB-8FaJL4i8,杭州乡村公路驾车之旅-4K HDR,中国街景 Chinese Street View,https://www.youtube.com/watch?v=LB-8FaJL4i8,2:29:19,Train,Full,China,Zhejiang,90,60
712,LBIYkA9XiQA,"A drive up & down Salida, Colorado's Spiral Drive: Tenderfoot Mountain, in 4K",takemytripdotcom,https://www.youtube.com/watch?v=LBIYkA9XiQA,29:21,Train,Full,United States of America,Colorado,90,60
713,LBr8Q1HX_ds,富庶秀丽，优美江南，周末嘉兴驾车之旅，看看这座低调富裕的城市｜Weekend Jiaxing Driving Tour｜4K HDR.,Memery World 中国记忆,https://www.youtube.com/watch?v=LBr8Q1HX_ds,45:37,Train,Full,China,Zhejiang,180,30
714,LDyqhnCamok,Wicklow Mountains National Park 4K - Scenic Drive - Heavy Rain.,J Utah,https://www.youtube.com/watch?v=LDyqhnCamok,33:37,Train,Full,Ireland,Wicklow,90,30
715,LMYN-qXYRF8,"Beach to Medora, North Dakota, with some bonus dirt roads across the Montana line, 4K Drive, I-94",takemytripdotcom,https://www.youtube.com/watch?v=LMYN-qXYRF8,43:16,Train,Full,United States of America,North Dakota,90,60
716,LNBQqJWeK5Y,"A drive through Denver and into the mountains on Interstate 70, Westbound in 4K",takemytripdotcom,https://www.youtube.com/watch?v=LNBQqJWeK5Y,1:20:59,Train,Mini,United States of America,Colorado,90,60
717,LNMfiVLsOjU,Driving Downtown - Cleveland Cruise 4K - USA,J Utah,https://www.youtube.com/watch?v=LNMfiVLsOjU,10:24,Train,Full,United States of America,Ohio,90,30
718,LQ248ffX5ZA,4K DRIVE Buenos Aires ARGENTINA 4K video 9 de Julio SUNSET,4K DRIVE,https://www.youtube.com/watch?v=LQ248ffX5ZA,29:02,Train,Full,Argentina,Buenos Aires,90,60
719,LQLJu-EpkeE,New York City 4K - Sunset Drive,J Utah,https://www.youtube.com/watch?v=LQLJu-EpkeE,52:20,Train,Full,United States of America,New York,90,30
720,LU4Lg2izflg,"[Full Version] California Pacific Coastline - Driving Redondo Beach, Venice Beach & Santa Monica, 4K",THE TABLE,https://www.youtube.com/watch?v=LU4Lg2izflg,1:32:07,Train,Full,United States of America,California,90,60
721,LW5vmnwWZm4,DRIVING THROUGH HISTORIC DOWNTOWN RALEIGH NC USA! UNCOVERING THE CITIES RICH HERITAGE,4k DRIVE TOUR,https://www.youtube.com/watch?v=LW5vmnwWZm4,48:03,Train,Full,United States of America,North Carolina,90,30
722,LXfB3R9zh44,4K Driving in Eufaula Alabama - A Small Southern Town - 2023 - USA,USA Thrill,https://www.youtube.com/watch?v=LXfB3R9zh44,21:32,Train,Full,United States of America,Alabama,90,30
723,L_Gm78mXOVI,【4K】東京ドライブTOKYO DRIVE342km2023年1月,guruguru,https://www.youtube.com/watch?v=L_Gm78mXOVI,1:34:08,Train,Full,Japan,Tokyo,90,30
